iter	RMSE
1684	290.9063361
1685	290.8162408
1686	290.7266007
1687	290.6418986
1688	290.5855098
1689	290.5794847
1690	290.4556128
1691	290.354131
1692	290.3308933
1693	290.2574676
1694	290.204527
1695	290.0653382
1696	289.9360346
1697	289.8312791
1698	289.6937511
1699	289.6073633
1700	289.5540374
1701	289.4827474
1702	289.386364
1703	289.3141493
1704	289.2714747
1705	289.2235382
1706	289.1825633
1707	289.1262306
1708	289.0654594
1709	289.0158005
1710	288.9631036
1711	288.8609684
1712	288.8507356
1713	288.7821695
1714	288.7258556
1715	288.6299151
1716	288.5975973
1717	288.4967794
1718	288.3792116
1719	288.3014454
1720	288.2115537
1721	288.1263309
1722	288.0301545
1723	287.9472554
1724	287.847806
1725	287.7706937
1726	287.6933713
1727	287.6589963
1728	287.5853541
1729	287.4116138
1730	287.3219516
1731	287.2025457
1732	287.1017503
1733	287.0049004
1734	286.9810524
1735	286.9374585
1736	286.8089136
1737	286.7321759
1738	286.706332
1739	286.6853033
1740	286.6501647
1741	286.5622942
1742	286.5260975
1743	286.4834165
1744	286.4398468
1745	286.3928163
1746	286.2987783
1747	286.2302668
1748	286.1911709
1749	286.1328267
1750	286.0606567
1751	286.0224377
1752	285.9618141
1753	285.85293
1754	285.7967557
1755	285.7755224
1756	285.7434309
1757	285.6645969
1758	285.5567671
1759	285.4959468
1760	285.4344305
1761	285.4150653
1762	285.3246241
1763	285.3018534
1764	285.2318879
1765	285.2038596
1766	285.1947946
1767	285.1723316
1768	285.0973116
1769	285.0308188
1770	284.9892004
1771	284.9645672
1772	284.9095566
1773	284.8287278
1774	284.7186928
1775	284.6959567
1776	284.6458762
1777	284.6111522
1778	284.5368209
1779	284.5014851
1780	284.4720154
1781	284.4513165
1782	284.4281118
1783	284.381609
1784	284.3207875
1785	284.2870786
1786	284.2396195
1787	284.1796377
1788	284.110113
1789	284.0267349
1790	283.9751432
1791	283.9354009
1792	283.828132
1793	283.7935614
1794	283.6672518
1795	283.6147155
1796	283.5795935
1797	283.5523348
1798	283.5273446
1799	283.4870837
1800	283.424168
1801	283.3743516
1802	283.343719
1803	283.3172859
1804	283.2731655
1805	283.2534738
1806	283.2187932
1807	283.1555041
1808	283.1044358
1809	283.0090488
1810	282.8967719
1811	282.805128
1812	282.7280746
1813	282.6563779
1814	282.5405836
1815	282.501776
1816	282.4379671
1817	282.4168621
1818	282.3628989
1819	282.3386285
1820	282.2767726
1821	282.2310894
1822	282.1862002
1823	282.1694293
1824	282.0625652
1825	282.0329256
1826	281.9589427
1827	281.9231731
1828	281.8407123
1829	281.7899528
1830	281.7327397
1831	281.6277227
1832	281.5508153
1833	281.4352305
1834	281.3519297
1835	281.2581835
1836	281.1255816
1837	281.0507644
1838	280.9888801
1839	280.9282115
1840	280.8794706
1841	280.8217818
1842	280.7295185
1843	280.6267863
1844	280.5438126
1845	280.4576723
1846	280.3890425
1847	280.3311566
1848	280.257302
1849	280.2051408
1850	280.0694167
1851	280.0194955
1852	279.91406
1853	279.8861335
1854	279.8322507
1855	279.800808
1856	279.7658889
1857	279.7117919
1858	279.6190239
1859	279.5274183
1860	279.4560498
1861	279.3872887
1862	279.2167799
1863	279.1942275
1864	279.1647959
1865	279.0892433
1866	279.0185164
1867	278.9599009
1868	278.8843564
1869	278.8008301
1870	278.7080948
1871	278.5866476
1872	278.531769
1873	278.4712549
1874	278.4498116
1875	278.4312767
1876	278.3201618
1877	278.2669932
1878	278.2386013
1879	278.1824479
1880	278.1552977
1881	278.1077594
1882	278.0266737
1883	277.938633
1884	277.9135934
1885	277.9057362
1886	277.8603535
1887	277.8359933
1888	277.7740553
1889	277.6974288
1890	277.6530947
1891	277.6147219
1892	277.5917483
1893	277.51166
1894	277.4773346
1895	277.3635641
1896	277.2952689
1897	277.1940841
1898	277.12715
1899	277.1013062
1900	277.0647562
1901	277.0065704
1902	276.897301
1903	276.7627249
1904	276.7084154
1905	276.6863153
1906	276.6130576
1907	276.5883776
1908	276.5022298
1909	276.4669197
1910	276.3463108
1911	276.3061679
1912	276.2072464
1913	276.1710307
1914	276.1040498
1915	276.0414563
1916	275.9494301
1917	275.767169
1918	275.7028862
1919	275.640289
1920	275.6234001
1921	275.5375706
1922	275.4943312
1923	275.4580337
1924	275.4391514
1925	275.3360594
1926	275.3056173
1927	275.2735803
1928	275.2576168
1929	275.1706727
1930	275.1103731
1931	275.0633293
1932	274.9675107
1933	274.9420903
1934	274.8720661
1935	274.8188248
1936	274.7428353
1937	274.6759862
1938	274.6523297
1939	274.50291
1940	274.445065
1941	274.4010898
1942	274.3202477
1943	274.288842
1944	274.2044967
1945	274.1158196
1946	274.0792866
1947	274.0011764
1948	273.9105319
1949	273.8493548
1950	273.7433879
1951	273.7071102
1952	273.6069246
1953	273.5278946
1954	273.4785873
1955	273.4179762
1956	273.3887624
1957	273.3290324
1958	273.2525836
1959	273.1809829
1960	273.083367
1961	273.0298438
1962	272.9500143
1963	272.9174925
1964	272.8762305
1965	272.8263946
1966	272.7639119
1967	272.736528
1968	272.6275139
1969	272.5474284
1970	272.5395119
1971	272.4724641
1972	272.4267547
1973	272.3370891
1974	272.3147053
1975	272.2617775
1976	272.2347113
1977	272.1502567
1978	272.1340902
1979	272.0511671
1980	271.9791432
1981	271.9656432
1982	271.9343319
1983	271.8103127
1984	271.7518302
1985	271.728007
1986	271.6742782
1987	271.6232228
1988	271.5484709
1989	271.4419345
1990	271.417558
1991	271.3655775
1992	271.328836
1993	271.2818799
1994	271.151748
1995	271.0898051
1996	271.0620287
1997	271.0170756
1998	271.0076632
1999	270.9597963
2000	270.8121642
2001	270.7253433
2002	270.6859861
2003	270.6164674
2004	270.5654752
2005	270.5121142
2006	270.4680685
2007	270.3974899
2008	270.3373062
2009	270.3244108
2010	270.1669409
2011	270.075248
2012	270.0595461
2013	270.001067
2014	269.9617089
2015	269.9224287
2016	269.8699719
2017	269.7912981
2018	269.7098696
2019	269.6092043
2020	269.5403568
2021	269.4446607
2022	269.3957005
2023	269.3380095
2024	269.2859948
2025	269.238689
2026	269.1208205
2027	269.0741497
2028	269.0093062
2029	268.9663868
2030	268.925089
2031	268.8621536
2032	268.7942157
2033	268.6943264
2034	268.6351238
2035	268.5986113
2036	268.5634544
2037	268.5431459
2038	268.5063615
2039	268.4750066
2040	268.4297604
2041	268.4103715
2042	268.350914
2043	268.209853
2044	268.1852295
2045	268.1505575
2046	268.0796293
2047	268.0511927
2048	267.9944847
2049	267.944002
2050	267.914255
2051	267.8603971
2052	267.8439537
2053	267.7762271
2054	267.7496323
2055	267.703912
2056	267.6644245
2057	267.6044644
2058	267.5303518
2059	267.4442091
2060	267.3818682
2061	267.375932
2062	267.3103482
2063	267.2948484
2064	267.236753
2065	267.1885642
2066	267.1003909
2067	267.0755189
2068	266.9901743
2069	266.9531975
2070	266.9244721
2071	266.7879611
2072	266.7470081
2073	266.6790129
2074	266.607521
2075	266.5476713
2076	266.5043917
2077	266.4406678
2078	266.3655343
2079	266.295876
2080	266.1893213
2081	266.1380037
2082	266.1223851
2083	266.0931898
2084	266.0450636
2085	265.9808466
2086	265.9135242
2087	265.8814035
2088	265.8380684
2089	265.8200555
2090	265.7425321
2091	265.6781091
2092	265.6508437
2093	265.5899135
2094	265.575871
2095	265.5160462
2096	265.4446688
2097	265.3421295
2098	265.2779262
2099	265.2003286
2100	265.1583396
2101	265.114499
2102	265.0460411
2103	265.0065426
2104	264.9413898
2105	264.8922581
2106	264.8777006
2107	264.8103093
2108	264.7782586
2109	264.7716438
2110	264.6910404
2111	264.6523632
2112	264.6159426
2113	264.5495126
2114	264.4937401
2115	264.4544139
2116	264.4103449
2117	264.3859754
2118	264.3607885
2119	264.28216
2120	264.2226444
2121	264.214668
2122	264.1871118
2123	264.084942
2124	264.0440626
2125	264.0168612
2126	263.9918567
2127	263.8688679
2128	263.856992
2129	263.7984055
2130	263.7506276
2131	263.6511476
2132	263.6326919
2133	263.5703502
2134	263.4793081
2135	263.4255792
2136	263.314063
2137	263.3002896
2138	263.2208886
2139	263.1821466
2140	263.1559458
2141	263.1154997
2142	263.0442698
2143	262.9414313
2144	262.8967171
2145	262.7710299
2146	262.7556665
2147	262.6949925
2148	262.6215653
2149	262.536177
2150	262.4794524
2151	262.436252
2152	262.3855418
2153	262.286696
2154	262.1797259
2155	262.151786
2156	262.1328545
2157	262.0760314
2158	262.0561622
2159	261.9905798
2160	261.9214892
2161	261.9091266
2162	261.7901859
2163	261.7238055
2164	261.6678961
2165	261.5249267
2166	261.4672003
2167	261.3882177
2168	261.3072961
2169	261.2710446
2170	261.2334462
2171	261.1925257
2172	261.1610601
2173	261.1047023
2174	261.0776334
2175	261.0376099
2176	261.0028762
2177	260.9807537
2178	260.9178521
2179	260.8858955
2180	260.7850912
2181	260.7234315
2182	260.6922956
2183	260.668974
2184	260.6332259
2185	260.5374078
2186	260.4763039
2187	260.4088705
2188	260.3526604
2189	260.2896346
2190	260.2258429
2191	260.1964545
2192	260.168123
2193	260.1238269
2194	260.1013183
2195	260.0618156
2196	259.9988141
2197	259.9652947
2198	259.8840844
2199	259.821508
2200	259.7486781
2201	259.7267727
2202	259.6730021
2203	259.6307064
2204	259.6035135
2205	259.5209439
2206	259.4888292
2207	259.4261692
2208	259.3515957
2209	259.2944213
2210	259.2837082
2211	259.2710758
2212	259.2390694
2213	259.1523093
2214	259.0947515
2215	259.0745374
2216	259.0383676
2217	258.985265
2218	258.8963076
2219	258.8565166
2220	258.822938
2221	258.7783182
2222	258.7110579
2223	258.6649116
2224	258.6532953
2225	258.5907632
2226	258.5818981
2227	258.5373873
2228	258.4985724
2229	258.440602
2230	258.4274122
2231	258.4169686
2232	258.3364865
2233	258.3103487
2234	258.2882753
2235	258.2072298
2236	258.1997386
2237	258.1252531
2238	258.0380611
2239	258.0054134
2240	257.9370705
2241	257.8364464
2242	257.8124839
2243	257.7501987
2244	257.7177071
2245	257.7148526
2246	257.6177497
2247	257.5582218
2248	257.5221775
2249	257.47786
2250	257.4679196
2251	257.4376146
2252	257.4018897
2253	257.3774633
2254	257.2691753
2255	257.2597942
2256	257.245237
2257	257.1761731
2258	257.0977515
2259	257.0851492
2260	257.0504746
2261	257.0329024
2262	256.9678224
2263	256.9252447
2264	256.8975415
2265	256.8502271
2266	256.8254898
2267	256.7484996
2268	256.7195
2269	256.692729
2270	256.6285292
2271	256.5834203
2272	256.5546117
2273	256.5005286
2274	256.4281691
2275	256.4135171
2276	256.3534901
2277	256.3153853
2278	256.268216
2279	256.2318091
2280	256.1970825
2281	256.1784795
2282	256.1537389
2283	256.0501795
2284	256.0017757
2285	255.9718349
2286	255.9170855
2287	255.8364803
2288	255.7729139
2289	255.7128449
2290	255.702366
2291	255.6800176
2292	255.6010261
2293	255.5447602
2294	255.4520874
2295	255.4150565
2296	255.3677246
2297	255.3156217
2298	255.2645299
2299	255.2525227
2300	255.2120953
2301	255.1722821
2302	255.075791
2303	255.005875
2304	254.9893147
2305	254.9485515
2306	254.9432783
2307	254.8947414
2308	254.8674377
2309	254.8125731
2310	254.7758546
2311	254.7184673
2312	254.6560914
2313	254.6321716
2314	254.6136966
2315	254.5825919
2316	254.5142229
2317	254.467603
2318	254.4076641
2319	254.3793237
2320	254.3338232
2321	254.3042697
2322	254.2644387
2323	254.2160308
2324	254.202171
2325	254.155435
2326	254.1499404
2327	254.146152
2328	254.0730484
2329	254.0139755
2330	253.9753211
2331	253.9683468
2332	253.9076628
2333	253.8419258
2334	253.7644979
2335	253.7394747
2336	253.6991381
2337	253.6452621
2338	253.633382
2339	253.5778156
2340	253.5469749
2341	253.5113894
2342	253.4088262
2343	253.3601823
2344	253.3365678
2345	253.319543
2346	253.2682817
2347	253.2116384
2348	253.177721
2349	253.1315926
2350	253.06693
2351	252.9850837
2352	252.9230037
2353	252.9035604
2354	252.8565486
2355	252.8349583
2356	252.7963917
2357	252.78015
2358	252.6738519
2359	252.6257166
2360	252.5469316
2361	252.5110951
2362	252.4753333
2363	252.4300356
2364	252.4143063
2365	252.3176832
2366	252.3029415
2367	252.236226
2368	252.2206603
2369	252.176223
2370	252.1299896
2371	252.0720539
2372	252.0393896
2373	252.0013748
2374	251.9714829
2375	251.9069251
2376	251.8892671
2377	251.8308032
2378	251.8086865
2379	251.7467929
2380	251.6960154
2381	251.682192
2382	251.645753
2383	251.5894884
2384	251.5149825
2385	251.4811348
2386	251.4361334
2387	251.3717018
2388	251.314206
2389	251.3081575
2390	251.22077
2391	251.1872195
2392	251.1616274
2393	251.1165155
2394	251.0655468
2395	251.0022857
2396	250.9437368
2397	250.8990757
2398	250.8537969
2399	250.8455712
2400	250.7857868
2401	250.7701461
2402	250.7279488
2403	250.663871
2404	250.634565
2405	250.6132569
2406	250.5670161
2407	250.5127716
2408	250.4278093
2409	250.3939093
2410	250.3391681
2411	250.3297762
2412	250.2981129
2413	250.2786197
2414	250.2146564
2415	250.1749583
2416	250.0871045
2417	250.0759357
2418	250.0375157
2419	250.0225833
2420	249.9987542
2421	249.9621453
2422	249.9026315
2423	249.8822158
2424	249.8372007
2425	249.7971977
2426	249.7592073
2427	249.7384494
2428	249.7100762
2429	249.6915012
2430	249.6583194
2431	249.517067
2432	249.4702505
2433	249.3906356
2434	249.3422665
2435	249.2966925
2436	249.2542314
2437	249.1570383
2438	249.0519983
2439	248.9988119
2440	248.9669374
2441	248.8879693
2442	248.8486347
2443	248.8148622
2444	248.7403191
2445	248.7184356
2446	248.6821686
2447	248.6488368
2448	248.632615
2449	248.5530207
2450	248.5032045
2451	248.4906227
2452	248.4626843
2453	248.4449481
2454	248.3051599
2455	248.241968
2456	248.2010244
2457	248.1848623
2458	248.1688965
2459	248.1033391
2460	248.0836945
2461	248.0440522
2462	247.9712052
2463	247.9501882
2464	247.9045819
2465	247.8723091
2466	247.8331313
2467	247.7300583
2468	247.7066737
2469	247.6944417
2470	247.6578884
2471	247.6112916
2472	247.586695
2473	247.5800306
2474	247.5658285
2475	247.5355287
2476	247.5121938
2477	247.4697524
2478	247.4048049
2479	247.3759448
2480	247.2947062
2481	247.2161737
2482	247.1808084
2483	247.1182857
2484	247.0781827
2485	247.0395241
2486	246.9925507
2487	246.9606994
2488	246.8416687
2489	246.8185384
2490	246.7696242
2491	246.7143202
2492	246.6324043
2493	246.5655972
2494	246.5101293
2495	246.4278948
2496	246.3847266
2497	246.3435804
2498	246.3318808
2499	246.3079003
2500	246.2290232
2501	246.2179393
2502	246.1843285
2503	246.138747
2504	246.0766945
2505	246.0192338
2506	246.0111758
2507	245.933341
2508	245.8618268
2509	245.8228029
2510	245.8140593
2511	245.7522692
2512	245.7039119
2513	245.6824993
2514	245.6261384
2515	245.5794448
2516	245.5533058
2517	245.4859384
2518	245.469267
2519	245.4267739
2520	245.373318
2521	245.3479517
2522	245.302433
2523	245.2534957
2524	245.2299039
2525	245.204624
2526	245.1644419
2527	245.1579976
2528	245.1179138
2529	245.0909335
2530	245.0400989
2531	244.964896
2532	244.9060778
2533	244.8684491
2534	244.8564693
2535	244.8453277
2536	244.8102504
2537	244.7320102
2538	244.6970071
2539	244.6924576
2540	244.6537289
2541	244.5977437
2542	244.5568444
2543	244.5379642
2544	244.5000873
2545	244.4393675
2546	244.3869711
